UserID,Question,Answer,Difficulty,Topic
2893,"What type of fish is Flats, the bully who threatens to kick SpongeBob's butt?",A flounder,Easy,SpongeBob SquarePants
2894,"What ingredient does SpongeBob forget to put on his Krabby Patty, causing him to lose his confidence and forget how to do his job?",Pickles,Medium,SpongeBob SquarePants
2895,"What fictional superhero is Mermaid Man's sidekick, whom he treats like a child despite his old age?",Barnacle Boy,Easy,SpongeBob SquarePants
2896,"What character famously screams ""My leg!"" during scenes of mass chaos or destruction in Bikini Bottom?",Fred,Easy,SpongeBob SquarePants
2897,"What title is awarded to the employee who has worked the most months without being late, which SpongeBob obsessively defends?",Employee of the Month,Medium,SpongeBob SquarePants
2898,What name does SpongeBob give to his poorly drawn self-portrait that comes to life using a magic pencil?,DoodleBob,Easy,SpongeBob SquarePants
2899,What prehistoric era counterpart of SpongeBob discovers fire alongside his friends Patar and Squog?,SpongeGar,Hard,SpongeBob SquarePants
2900,"What animal unexpectedly appears underwater, beats up Patrick, and rides off on a zebra at the end of the episode I Had an Accident?",A gorilla,Medium,SpongeBob SquarePants
2901,"What name does SpongeBob give to the Krabby Patty he falls in love with, takes on dates, and refuses to serve?",Patty,Medium,SpongeBob SquarePants
2902,What catchphrase does SpongeBob enthusiastically yell every morning before heading to work at the Krusty Krab?,I'm ready,Easy,SpongeBob SquarePants
2903,What alias does Patrick adopt when he cross-dresses as a woman to avoid a hitman?,Patricia,Medium,SpongeBob SquarePants
2904,What is the title of the amateur film SpongeBob and Patrick attempt to shoot themselves starring their favorite superhero duo?,The Mermaid Man and Barnacle Boy Movie,Medium,SpongeBob SquarePants
2905,"What instrument does Patrick attempt to play during the band practice, insisting that a condiment qualifies as one?",Mayonnaise,Medium,SpongeBob SquarePants
2906,"What task does Patrick struggle with, leading him to beat himself up with the item in question?",Opening a jar,Medium,SpongeBob SquarePants
2907,What fluid does Patrick claim he did not use when eating a bowl of nails for breakfast to get into the Salty Spitoon?,Milk,Hard,SpongeBob SquarePants
2908,What specific phrase does Patrick repeatedly say to a customer who calls the Krusty Krab asking for the restaurant's name?,"No, this is Patrick",Medium,SpongeBob SquarePants
2909,What is the specific name of the clam that ate Mr. Krabs' millionth dollar?,Old Blue Lip,Hard,SpongeBob SquarePants
2910,What exact phrase does DoodleBob frequently yell when attacking SpongeBob and Patrick?,Me Hoy Minoy,Hard,SpongeBob SquarePants
2911,What is the exact address of SpongeBob's pineapple house?,124 Conch Street,Hard,SpongeBob SquarePants
2912,What flavor of candy does SpongeBob try to buy from the vending machine in Rock Bottom before missing his bus?,Kelp Nougat Crunch,Hard,SpongeBob SquarePants
2913,What is the exact title of the boating school essay SpongeBob procrastinates on writing?,What Not to Do at a Stoplight,Hard,SpongeBob SquarePants
2914,How many words is SpongeBob required to write for his essay in the episode Procrastination?,800 words,Hard,SpongeBob SquarePants
2915,What medical condition does the scammer in Chocolate with Nuts claim causes his every morning to be a waking agony?,Glass bones and paper skin,Hard,SpongeBob SquarePants
2916,What phrase does the Magic Conch Shell repeatedly tell SpongeBob and Patrick when they ask what they should do?,Nothing,Medium,SpongeBob SquarePants
2917,What board game does Mr. Krabs use to teach SpongeBob and Patrick about the dangers of swearing?,Eels and Escalators,Hard,SpongeBob SquarePants
2918,"In the Krusty Krab training video, what acronym does the narrator use to remind employees of their core duty?",P.O.O.P.,Hard,SpongeBob SquarePants
2919,What is the specific name of the superhero identity Sandy assumes in the International Justice League of Super Acquaintances?,Miss Appear,Hard,SpongeBob SquarePants
2920,What embarrassing item is revealed to be hidden in the secret compartment of Patrick's box?,A photo of SpongeBob at the Christmas party,Hard,SpongeBob SquarePants
2921,What is the specific name of the Krusty Krab founder's original business venture before opening the restaurant?,The Rusty Krab,Hard,SpongeBob SquarePants
2922,What names do SpongeBob and Patrick call each other while fighting over the Dirty Dan identity in Sandy's Treedome?,Dirty Dan and Pinhead Larry,Medium,SpongeBob SquarePants
2923,"How many bad words does Mr. Krabs claim exist, according to old sailors, in the episode Sailor Mouth?",13,Hard,SpongeBob SquarePants
2924,What is the full name of the fancy restaurant that SpongeBob briefly works at during the chef exchange program?,Fancy!,Hard,SpongeBob SquarePants
2925,"What name does SpongeBob give to the jellyfish he adopts and brings home, causing chaos in his house?",No Name,Hard,SpongeBob SquarePants
2926,What villain's release does SpongeBob accidentally authorize while house-sitting for Mermaid Man and Barnacle Boy?,Man Ray,Hard,SpongeBob SquarePants
2927,"What device does Man Ray use to try and conquer the world, which Patrick repeatedly fails to understand the mechanics of?",The Tickle Belt,Hard,SpongeBob SquarePants
2928,What food item does Patrick wish for when given a magical wish by the Flying Dutchman?,A piece of gum,Hard,SpongeBob SquarePants
2929,"What is the exact name of the sophisticated art collector who critiques Squidward's art, leading Squidward to claim he created a pile of trash?",Monty P. Moneybags,Hard,SpongeBob SquarePants
2930,What object does Patrick suggest the town push somewhere else to save the city from the Alaskan Bull Worm?,Bikini Bottom itself,Hard,SpongeBob SquarePants
2931,What is the exact name of the wealthy investor who buys the Krusty Krab and turns it into a soulless corporate entity?,Howard Blandy,Hard,SpongeBob SquarePants
2932,What is the specific name of the gated community where Squidward moves to live among his own kind?,Tentacle Acres,Hard,SpongeBob SquarePants
2933,What specific location does Squidward break into at night to steal Krabby Patties in the episode Just One Bite?,The Krusty Krab Patty Vault,Hard,SpongeBob SquarePants
2934,What name does Mr. Krabs give to his pet worm that acts like a dog?,Mr. Doodle,Hard,SpongeBob SquarePants
2935,What phrase does Squidward repeatedly say while trapped in the empty void of Nowhere in the episode SB-129?,Alone,Hard,SpongeBob SquarePants
2936,What does SpongeBob feed the wild seahorse Mystery to tame her before attempting to hide her in the Krusty Krab?,A Krabby Patty,Hard,SpongeBob SquarePants
2937,What color underpants does Patrick wear during his wrestling match in The Fry Cook Games?,Yellow,Hard,SpongeBob SquarePants
2938,What specific ingredient is famously revealed to be the missing component of the Krabby Patty formula in the fake out of Plankton's Army?,Four heaping pounds of freshly ground plankton,Hard,SpongeBob SquarePants
2939,"According to Squidward's story, what is the third and final sign that the Hash-Slinging Slasher has arrived at the Krusty Krab?",The walls will ooze green slime,Hard,SpongeBob SquarePants
2940,"What specific model of spatula does SpongeBob purchase when his original spatula breaks, which turns out to be incredibly arrogant and expensive?",Le Spatula,Hard,SpongeBob SquarePants
2941,"What is the full name of the giant, scary fish who accuses SpongeBob of forgetting the pickles on his Krabby Patty?",Bubble Bass,Hard,SpongeBob SquarePants
2942,"What flavor of pie does Squidward mistakenly believe he bought for SpongeBob, before realizing it was a bomb?",Cherry,Hard,SpongeBob SquarePants
2943,"What is the exact name of the ancient warrior whose helmet Mr. Krabs uses as a display piece, leading to a ghost haunting the Krusty Krab?",Smitty WerbenJagerManJensen,Hard,SpongeBob SquarePants
2944,"What specific phrase is written on the hat of Smitty WerbenJagerManJensen, proving that he was indeed the greatest?",He was #1,Hard,SpongeBob SquarePants
2945,What is the name of the sophisticated snail that Gary competes against in the Great Snail Race?,Snellie,Hard,SpongeBob SquarePants
2946,"What specific type of jokes does SpongeBob tell to win over the crowd at the comedy club, ultimately alienating Sandy?",Squirrel jokes,Medium,SpongeBob SquarePants
2947,What is the exact name of the kelp-based soda that causes the citizens of Bikini Bottom to glow green in the dark?,Kelp Shake,Hard,SpongeBob SquarePants
2948,"As of 2025, which Spanish club holds the record for the most UEFA Champions League titles?",Real Madrid,Easy,UEFA Champions League
2949,"As of 2025, who is the all-time leading goalscorer in UEFA Champions League history?",Cristiano Ronaldo,Easy,UEFA Champions League
2950,In what city did Liverpool come back from a 3-0 halftime deficit to beat AC Milan in the 2005 final?,Istanbul,Easy,UEFA Champions League
2951,Which team holds the achievment of winning all of their matches en route to the Champions League title?,"Bayern Munich, 2019/20",Easy,UEFA Champions League
2952,Which striker scored four goals for Borussia Dortmund against Real Madrid in one semi-final leg?,Robert Lewandowski,Easy,UEFA Champions League
2953,Who scored the stoppage-time winner for Manchester United in the 1999 final against Bayern Munich?,Ole Gunnar Solskjaer,Easy,UEFA Champions League
2954,Which club won their first Champions League title in 2012 by beating Bayern Munich on penalties?,Chelsea,Easy,UEFA Champions League
2955,Which Italian club won consecutive European Cup titles in 1989 and 1990 under Arrigo Sacchi?,AC Milan,Medium,UEFA Champions League
2956,Who managed Barcelona to Champions League victories in 2009 and 2011?,Pep Guardiola,Easy,UEFA Champions League
2957,Which club did Cristiano Ronaldo represent when he played his second Champions League final?,Manchester United,Easy,UEFA Champions League
2958,Which stadium hosted the 2025 Champions League final where PSG defeated Inter Milan 5-0?,Allianz Arena,Easy,UEFA Champions League
2959,Who scored the winning goal for Chelsea in the 2021 Champions League final against Manchester City?,Kai Havertz,Easy,UEFA Champions League
2960,Who scored Paris Saint-Germain's opening goal in the 2025 Champions League final?,Achraf Hakimi,Easy,UEFA Champions League
2961,"What team won the 1997 Champions League final against Juventus, featuring a memorable lob by Lars Ricken?",Borussia Dortmund,Medium,UEFA Champions League
2962,"As of 2025, which team holds the record for the most goals scored in a single Champions League group stage with 25?",Paris Saint-Germain,Medium,UEFA Champions League
2963,"As of 2025, who is the youngest goalscorer in Champions League history, finding the net at 17 years and 40 days old?",Ansu Fati,Medium,UEFA Champions League
2964,"As of 2025, which player holds the record for the fastest goal in Champions League history, scoring after 10.12 seconds?",Roy Makaay,Medium,UEFA Champions League
2965,"As of 2025, which goalkeeper holds the record for the most clean sheets in Champions League history?",Manuel Neuer,Medium,UEFA Champions League
2966,Which player was the first to score 100 goals in the UEFA Champions League?,Cristiano Ronaldo,Medium,UEFA Champions League
2967,What stadium hosted the 2008 Champions League final between Manchester United and Chelsea?,Luzhniki Stadium,Hard,UEFA Champions League
2968,Who was the first player to win the Champions League with three different clubs?,Clarence Seedorf,Medium,UEFA Champions League
2969,Which team defeated AS Monaco 3-0 in the 2004 Champions League final?,Porto,Medium,UEFA Champions League
2970,What club became the first French side to win the European Cup/Champions League in 1993?,Olympique de Marseille,Medium,UEFA Champions League
2971,Which player scored twice when Inter Milan beat Bayern Munich 2-0 in the 2010 Champions League final?,Diego Milito,Medium,UEFA Champions League
